cell,0,1,2,3,4
C20x17,-0.19449478633044007,0.06921785093376866,-0.3006589539751402,-0.297469307471904,-0.15175000071405334
C20x18,-0.1994342801648488,0.10343403867748309,-0.3013558663858063,-0.2978445327126517,-0.1796178928968582
C20x19,-0.19851431866391533,0.042340057006121604,-0.3006030879575432,-0.3043701671619933,-0.22612904213303311
C20x20,-0.19702131338775472,0.09076334301541031,-0.3032605557596885,-0.30003915059153685,-0.2363118346421671
C20x21,-0.19826322856777748,-0.09961069926860659,-0.3006102872200725,-0.29684746237727827,-0.22559495914908842
C20x22,-0.19777704779550245,-0.22825777919677157,-0.2977339388878229,-0.2926967642006874,-0.2222620521399227
C20x23,-0.19794801816233334,-0.184283990145725,-0.31301716029132287,-0.28641690047022617,-0.22732385948712674
C20x24,-0.19811904877099215,-0.12812569082534206,-0.30157292738068237,-0.287499675384357,-0.2249526620565559
C20x25,-0.19678997278173324,-0.19915616186838817,-0.30445328130458593,-0.3048079438264827,-0.22538168179993007
C20x26,-0.19696381141986438,-0.20989822519312293,-0.3017026459800947,-0.27206291962720613,-0.2256352828073793
C20x27,-0.19926839695140644,-0.19895908759101555,-0.3064486880685968,-0.4190720763191332,-0.22540738450110373
C20x28,-0.1997078392981689,-0.20808158507025204,-0.28316170988852724,-0.08323895150195686,-0.22552482549680447
C20x29,-0.19828555557126853,-0.20359982117708159,-0.31922450512881373,0.40297279196848435,-0.22553863874802185
C20x30,-0.19621019743741017,-0.20511090532112047,-0.31937683379409854,-0.001639295746192146,-0.22511435219487363
C20x31,-0.20167793578198884,-0.2057708533814167,-0.08475773661473274,-0.3018846952139425,-0.22601908129596027
C20x32,-0.1978691120884566,-0.2052742329788092,0.1848854374655031,0.00926050094690944,-0.22460556140497387
C20x33,-0.19692855413452337,-0.2056977966431876,1.1257436366124143,2.018031225156751,-0.22657844745713393
C20x34,-0.20146197276961605,-0.20345248573822153,2.022848252454434,0.8162101453389482,-0.22336624652329937
C21x14,-0.20225049671866474,0.23342530303067333,-0.302033287673761,-0.2991428220330753,-0.22923208287121824
C21x15,-0.20025895773193803,0.16894351055688162,-0.30003580975589383,-0.2973349657839796,-0.24458528795481962
C21x16,-0.1990528128409047,0.12424971436524336,-0.30199158722880964,-0.3029296323337999,-0.24426741691407827
C21x17,-0.19886444031181233,0.1316919219408225,-0.30146815273815086,-0.301155134616302,-0.2634381455561657
C21x18,-0.19795371233153924,0.05308318246994849,-0.3020953556229695,-0.3036697822659642,-0.2546573968299273
C21x19,-0.19703450626129027,-0.10427314166256944,-0.3015279283366233,-0.29422854499387024,-0.2295844688553508
C21x20,-0.19838096360321722,0.10472320424861672,-0.30137039159619944,-0.29148557576299966,-0.2192350144154743
C21x21,-0.19784351656072924,0.030980844411858208,-0.2967570684185803,-0.3105977773017024,-0.22405589256155758
C21x22,-0.19780547602109627,-0.19429050659862918,-0.31208397832037665,-0.30341815849312664,-0.22684700578026895
C21x23,-0.19797869669927423,-0.21324607537507917,-0.2878373060291174,-0.3343319758552849,-0.22549924791097797
C21x24,-0.19740742329094543,-0.19616932598595602,-0.28351993446270085,-0.3100387853779563,-0.22507624763240885
C21x25,-0.19904874046493165,-0.18819063558002827,-0.313661892567698,-0.29112613048620495,-0.22582871626189477
C21x26,-0.20043478597046724,-0.2134544742613724,-0.291809601444678,-0.32891239974817743,-0.22537330981993245
C21x27,-0.1954490338815005,-0.20464646112731022,-0.3039858733380149,-0.20030191897353136,-0.22545009090296134
C21x28,-0.19412938633045596,-0.20388779589066003,-0.20627495377292104,0.9657818040797685,-0.22545379881029695
C21x29,-0.19837968566368194,-0.2058286375307799,-0.3463035306052175,1.9672378175994243,-0.22542705815429578
C21x30,-0.19992997808464788,-0.20458228691424304,-0.10932693242829378,1.6635617176770765,-0.2256920547655833
C21x31,-0.19331972430820313,-0.2044150717713394,-0.19879027103285668,1.043977945331021,-0.22556244949152046
C21x32,-0.1969763569926618,-0.2032185461971307,-0.12129689579146953,0.6930207556820902,-0.22506050539569408
C21x33,-0.1958368813271848,-0.20535161207934294,0.5542584675361975,1.7720672741916497,-0.22633502668027847
C22x14,-0.19540010904808414,0.4083179869446289,-0.29885945272181086,-0.29796827952976823,-0.22204095238082114
C22x15,-0.1972068038910811,0.13038740487709422,-0.30513628226219025,-0.30580498199461287,-0.2190902295541693
C22x16,-0.19622756359078708,0.3257984316296699,-0.2992385329154196,-0.29390207162732684,-0.20412523683293507
C22x17,-0.19770780534812116,0.28229771393948866,-0.30079202969644725,-0.2936684680513605,-0.20599885372112878
C22x18,-0.197641045971534,-0.04410038093254806,-0.30199914096942787,-0.29950544207077345,-0.20759629397765939
C22x19,-0.1982915029811368,-0.23059654205474156,-0.2986211671068297,-0.2961106787337491,-0.22148749351895303
C22x20,-0.19779531674829984,-0.1880939953301095,-0.3040683478901224,-0.3277966776337591,-0.2281880601154442
C22x21,-0.1977365402821781,-0.13600866599263658,-0.30303519829453135,-0.2755708426679796,-0.22661781097469483
C22x23,-0.1976700604493169,-0.21233239466893158,-0.2859213897644822,-0.21852144771370383,-0.22451529895236608
C22x24,-0.19845659668358523,-0.18896879129998237,-0.3738536319751734,-0.31513335271294146,-0.22599412471957803
C22x25,-0.19712394672929687,-0.08258965747078441,-0.26115021616303363,-0.2926251023636456,-0.22521960808134886
C22x26,-0.19282522356421633,-0.18012584911222113,-0.30718855613953455,-0.29025253273820195,-0.2254217287762452
C22x27,-0.20050721346012076,-0.21453991546277398,-0.31296121361264745,-0.3478400058108126,-0.22551045007973544
C22x28,-0.2068607300326515,-0.2012926340623983,0.19995184008403952,-0.07941141596171679,-0.2256495057952608
C22x29,-0.19342699852925557,-0.20621793892323081,-0.1405592315433423,0.8397822223427587,-0.22531855334948747
C22x30,-0.19696712014073284,-0.20407362340440918,0.4341689840214524,1.0794533670143074,-0.22559694748503545
C22x31,-0.2018294603028947,-0.2059187834891756,-0.2741127387878562,-0.03520554582660009,-0.22445917344918453
C22x32,-0.20401769344128895,-0.20789508443142787,-0.4012291375546297,-0.37158972428453557,-0.22718033761262102
C22x33,-0.19766975641607248,-0.2038496009896157,-0.17703927684695428,-0.04696761204614835,-0.22325082354743603
C23x15,-0.19836488808038394,0.340935767865409,-0.29880136218444636,-0.2940512276051275,-0.22761826329838533
C23x16,-0.19940923577933248,0.46418460172752296,-0.30290674340600193,-0.30184430473771634,-0.24205283222798932
C23x17,-0.19781094248835382,0.12230144781256407,-0.30353579243823264,-0.31641442367271366,-0.24142684144061022
C23x18,-0.19813233727083218,-0.2401827453722065,-0.30060389657817554,-0.29666216350347724,-0.23379015850392618
C23x19,-0.19766787538298963,-0.19645003513423345,-0.3022755375319528,-0.30234242494266494,-0.22802236861534114
C23x20,-0.19787830369182308,-0.20523267151548577,-0.30477885542899547,-0.2741850818750939,-0.2256176711083582
C23x21,-0.1981197312277273,-0.21394213305625065,-0.28959885747022374,-0.28517972546762366,-0.22405205493145325
C23x22,-0.19753182228469954,-0.19785034692031792,-0.30830300524484344,-0.3591854527730613,-0.2251242604838276
C23x23,-0.19845896776022431,-0.20586108630998545,-0.3055834162175276,-0.39805731409862766,-0.22608438710266573
C23x24,-0.19706723889906835,-0.21017292817501862,-0.26795344878081945,-0.2742511798388361,-0.2253465641644533
C23x25,-0.1982404207241044,-0.18165850939556316,-0.17598215814274043,-0.29604744132591815,-0.22559889564267563
C23x26,-0.20538215349258104,-0.21428362084476368,-0.574927126044486,-0.32342054616776333,-0.225653192697819
C23x27,-0.19751186549151412,-0.2054985352385034,0.03984669111199019,-0.27262851151463513,-0.2254043019451541
C23x28,-0.17924961217083274,-0.20226405460112884,1.3983764567438304,-0.03753963574646477,-0.2252973455324067
C23x29,-0.2102004310980563,-0.20689568993694607,0.8200155750112862,0.6911960503102801,-0.22528716566369036
C23x30,-0.1969425184242383,-0.20500012234292073,1.2369069625818128,0.68503385876362,-0.22605425023957423
C23x31,-0.19261861198439925,-0.20346152261672887,0.14684079098237346,0.03792145617629612,-0.22576500598438295
C23x32,-0.1883003338051317,-0.201292518379358,-0.4391397395919329,0.32365618346643715,-0.22521926824286395
C24x16,-0.19628635240104766,0.4366091393999811,-0.3013314171089159,-0.30625333758942413,-0.2150383864798824
C24x17,-0.1981784303694027,0.09956972852671316,-0.2973727392958593,-0.2715195877075799,-0.20547273845529695
C24x18,-0.1975191881660443,-0.15931129298034566,-0.3000726962838576,-0.2912503801385675,-0.2266209758699474
C24x19,-0.1980764999836345,-0.225111345987484,-0.3060799355861935,-0.3205279388718831,-0.2228065996133819
C24x20,-0.19800426258396334,-0.20070769542091446,-0.29005318246910156,-0.29415216753836354,-0.22411858783181884
C24x21,-0.19729437207424094,-0.19931052569655033,-0.31568723868621223,-0.398731986163882,-0.22713110123527636
C24x22,-0.19869276933679814,-0.21020224996513173,-0.3111966938585693,-0.12807972666322226,-0.2252026634317015
C24x23,-0.1969988990076638,-0.20194220516673497,-0.2735830826135739,-0.22995555615873292,-0.2255588529028832
C24x24,-0.19832689982261054,-0.20644529585157412,-0.34224402840404106,-0.17761216178798395,-0.22518374596214488
C24x25,-0.19913666585108722,-0.21381807599794517,-0.5050021839533387,-0.372311761415827,-0.22542685852796934
C24x26,-0.18583266519924957,-0.20509613351254474,0.014076497303573186,-0.18826699219055182,-0.22503922304670887
C24x27,-0.12328212637362672,-0.2005732457720022,1.3919818758286016,-0.28888751067352264,-0.22568723194475546
C24x28,-0.049475719389140714,-0.20837602150535614,2.272713782669323,-0.15022689852373822,-0.2256318379188738
C24x29,-0.1826847408279976,-0.2042890360670878,1.433664591679127,0.032395123235411334,-0.2260467569829609
C24x30,-0.1960358990124089,-0.20178227125779932,1.5161218750930323,-0.1472188639937587,-0.22438099093418298
C24x31,-0.2081617929002247,-0.20922800212830717,1.529780261493495,1.0917134464189595,-0.22517454140590956
C24x32,-0.2093663842325049,-0.20866363410073954,0.48839954291286775,1.7394021527829089,-0.22526902667632104
C25x17,-0.19882380324283386,0.16212950748791535,-0.30545059956496806,-0.22509042375081842,-0.11895409546166394
C25x18,-0.19751321704968425,0.1289083666817381,-0.30666222298459106,-0.3666941821124498,-0.21297114904642658
C25x19,-0.1979254650154563,-0.16084370706342097,-0.2920223716025408,-0.22297266225976087,-0.23325303810080042
C25x20,-0.1980292029972754,-0.224145744015424,-0.3117001222135591,-0.3345226028793777,-0.22338288775391607
C25x21,-0.19771341841424958,-0.20022355312074963,-0.30697164647341313,-0.1350616442998783,-0.22638253087587315
C25x22,-0.1988982565531189,-0.20643587705945388,-0.15477431319021356,2.0376272691289126,-0.2247678830928746
C25x23,-0.1952984086125451,-0.20440984370846432,-0.3009705854737834,2.123075225384736,-0.22572652435307852
C25x24,-0.20325342014389666,-0.20385451744738106,-0.22377192610045507,1.3133045672308425,-0.2255353090983274
C25x25,-0.18770016308641377,-0.20108399817189512,0.0033237950681693964,-0.11775770241080909,-0.22581701906731558
C25x26,-0.14582442679501248,-0.2035342425651343,1.9219445830988362,0.12334806279621488,-0.22599017027502377
C25x27,-0.17640127515423715,-0.20756961581430616,2.8184816612891566,0.0006461365237425837,-0.22560737683880663
C25x28,-0.12341877476284044,-0.20412134783815858,2.623292287202436,-0.050639628037064434,-0.2243825046628676
C25x29,-0.1850250486361451,-0.2014838959242197,2.6485253974096175,0.48861095861374276,-0.22580246584159386
C25x30,-0.22476931365931604,-0.213049158990939,2.6384348536074524,-0.1044867978760968,-0.22517180851820187
C25x31,-0.1705702463202084,-0.1971954426516425,3.304577841475487,0.3034000396768436,-0.22830049989822696
C25x32,-0.19036969683849256,-0.20119493005297315,2.004284539613111,-0.20681148996891735,-0.2236282512401021
C26x17,-0.1965263480534535,-0.08294334385121689,-0.2873296570661244,-0.28285598676141493,-0.21095745470640614
C26x18,-0.198694022686371,-0.09319366121787412,-0.31628570411089885,-0.2753253918583454,-0.22784577221099198
C26x19,-0.19732808911966462,-0.1694538480490337,-0.2724490439766078,-0.2060159048397793,-0.2249313938109327
C26x20,-0.19839484913340794,-0.19501107969502157,-0.3542185051508631,-0.5995243470496378,-0.22449033226172205
C26x21,-0.19706281353140356,-0.2050416783818788,-0.197440913215552,0.027734016410264732,-0.2254686858521468
C26x22,-0.1979958460610003,-0.2051147850731128,0.16011385146843066,2.5980768804102596,-0.22533378044501068
C26x23,-0.19862150947219567,-0.20516843617697406,-0.06911829902253112,2.761476639121255,-0.22583177045256708
C26x24,-0.19633349468299646,-0.20542377097229295,1.5248237093606676,2.2418555170635885,-0.22509007368795134
C26x25,-0.20091816571006893,-0.20718056474913996,2.1731953270075293,0.02653375576673799,-0.22525138650942927
C26x26,-0.17729399892885517,-0.2044624539350705,2.8635460548010045,0.10207390261397857,-0.22445669526203954
C26x27,-0.21680698549012498,-0.20556199755622573,3.1229507823015688,0.8256986226260378,-0.22515367559746707
C26x28,-0.1840074422281826,-0.2020959886653609,2.7265749103907737,0.13643750584644496,-0.22723035869753833
C26x29,-0.22176740061929162,-0.21282647190538775,2.5235144837711054,-0.11558738627800103,-0.22515727973039984
C26x30,-0.1624203498188425,-0.19265199849751966,1.778316917466342,-0.3212950565229561,-0.2252894123534819
C26x31,0.42564976921799524,-0.005190562642220539,1.767762638374652,-0.3133354167391941,-0.2236207471063386
C27x18,-0.1984455105053019,-0.16186770674941628,-0.31800011974799375,-0.3484741238125066,-0.23286541283771003
C27x19,-0.19720984829706154,-0.19254400456132664,-0.27602819200412027,-0.41949620465477094,-0.22051376627245345
C27x20,-0.1984542992000138,-0.2055812921914686,-0.343209179358694,0.02497346857932005,-0.2282674069640475
C27x21,-0.1978406514533691,-0.20795391991138187,-0.07828414740664606,1.5572177001106575,-0.22538247207711784
C27x22,-0.19885991584167476,-0.20430343979598706,0.5727927965686268,2.97865254491367,-0.22597645240082337
C27x23,-0.1965572843311415,-0.20429504997430067,-0.1634051753283878,2.654110305581622,-0.22490624373857646
C27x25,-0.12070530778654798,-0.20388334573854439,2.1405523097014285,-0.24092433231990834,-0.22577358317226645
C27x26,-0.12633309366733683,-0.20527663344052532,2.070948773647121,0.2177726230064339,-0.22689577603810915
C27x27,-0.19346816727611335,-0.20586285121291345,2.766888125130215,1.4825544129891615,-0.22602059009634015
C27x28,-0.19720456030411482,-0.20332145943166197,2.7464235747497527,0.805181064566763,-0.22333917241815876
C28x18,-0.1967573731197105,-0.19504507714445746,-0.3036155204859255,-0.26650384184858616,-0.22168975570812816
C28x19,-0.19924026051559218,-0.20849682428896607,-0.2704943431400753,0.9206097222243266,-0.22732629288923367
C28x20,-0.1966844269471373,-0.20628223110178615,-0.2753225124786106,2.4306702341560977,-0.2247518519493875
C28x21,-0.19806930071441242,-0.2027488018526892,-0.07636604384852802,3.172181568661069,-0.22412853522308945
C28x22,-0.19687086731628917,-0.20453762778011222,0.6869488074099458,3.2163136228791784,-0.2252206614333205
C28x23,-0.1988364097502431,-0.20555143943106566,-0.16436334342436687,2.9709436849367967,-0.22569376878588632
C28x25,-0.19522264911469764,-0.20497872768356304,0.49597097627937864,-0.2804442660848711,-0.2249338318818504
C28x26,-0.1958887677096929,-0.20395024899017664,0.98706404774499,0.3480322865064556,-0.22369391620315685
C29x19,-0.19717485901884974,-0.20701846534253013,-0.31392075053225976,2.9248390975519927,-0.22488078454413551
C29x20,-0.1990809343964607,-0.20311095177986085,-0.29176117555524617,2.92521375697786,-0.22719285997300587
C29x21,-0.1976860702745834,-0.2059964396932319,-0.3313992061564558,2.852657393638482,-0.22516381985255846
C29x22,-0.19888299488158998,-0.20632371005368555,-0.2026057800844475,3.0218036881519392,-0.22792827982348057
C29x23,-0.1973613916698338,-0.2039072393497605,-0.2544821055082606,2.746023784128106,-0.2238826405154666
C2x14,0.17505833350158262,0.42921056651492673,-0.29879292313595174,-0.2972642034301786,-0.18517983235314633
C2x15,0.6012133339246853,0.7059050484431899,-0.3017541611857335,-0.3000544319493501,0.5389168962866101
C2x16,0.05794318737693857,0.37574444501754833,-0.29938351502458743,-0.2976640736736574,0.2733556286065813
C2x17,0.17894735046476362,1.0243150786964834,-0.3016442218307875,-0.2999420626403766,0.1104319147428819
C2x18,0.5209731935979462,0.7730945863929994,-0.29943375609521045,-0.2978345361191076,0.4032791642918199
C30x20,-0.19677892434889657,-0.20338650766140673,-0.2755866327845925,2.765982556627718,-0.22323447996147538
C30x21,-0.19832017814855757,-0.205929110610664,0.04116456615426255,3.376458169878466,-0.22630038533488686
C30x22,-0.19678865652833671,-0.2032582055582194,-0.22307949149448092,3.548571456223798,-0.22328574048641275
C3x13,-0.14945955930141935,-0.229416890530048,-0.29855600887495987,-0.29782502246481074,-0.2306351649461363
C3x14,0.6064683220453183,-0.16618027722642967,-0.3054742840713563,-0.30207523252576685,-0.24217076580528593
C3x15,-0.0498629044137808,0.2937365030438351,-0.3009268890690746,-0.3002290345948968,-0.17338432173323562
C3x16,-0.2872911455557928,0.9105216495731632,-0.302316371273533,-0.29975684650743395,-0.22354032491848472
C3x17,-0.15515270800196376,1.2318770871072888,-0.30351518440540987,-0.30193757765526913,-0.11598968676981078
C3x18,-0.07833584733669681,1.1833224738921941,-0.3000911386428785,-0.29825980623915443,-0.07895300940024094
C4x10,5.072965100916491,-0.113566960091577,-0.17034769789273022,-0.2986580961389253,0.4804447770196017
C4x11,4.666801276136919,-0.20312746234164356,-0.09584460819412711,-0.29846540969818924,0.4225129451647876
C4x13,-0.23280585107618285,-0.15868430677606335,-0.2987922135768759,-0.30016239483072216,-0.22759799572222078
C4x14,-0.14716311869478815,-0.2778689404892013,-0.30283522224586384,-0.29881898388596845,-0.2338134525785299
C4x15,-0.25865846552572536,-0.03903659992421704,-0.29894199345224953,-0.29857970293739766,-0.24899885345160422
C4x16,-0.17292793095320802,0.9815752240531963,-0.3007865002280645,-0.29858989499966365,-0.23073041626712285
C4x17,-0.20919988353055854,0.7494346118675146,-0.3005900457628413,-0.29903760718463335,-0.22160257911099668
C4x8,3.3832487782819967,-0.20267304084356466,-0.29250270529561384,-0.2978464201509243,0.7594378763315551
C4x9,4.326173816710373,-0.20016155081332393,-0.21712002100440997,-0.299239900055424,0.5463486571720407
C5x10,4.991536736646209,-0.19399657058855013,-0.12438542723460719,-0.29902157714223654,0.5221524005564264
C5x11,4.855219160148361,-0.20671798123284024,-0.09376915037018904,-0.3007821811744937,0.3986518795873378
C5x13,-0.14773036474487347,-0.24276004186411027,-0.302216235164413,-0.2986354671886838,-0.19868256677324303
C5x14,-0.19503559786274588,-0.2046610797058929,-0.30156750358730583,-0.3006684764438133,-0.2098937516766091
C5x15,-0.19450708190309682,-0.2764077735685571,-0.30101577387007433,-0.2989113664632839,-0.21999245824867986
C5x16,-0.19313883294511483,0.19389353701749534,-0.3053312509043413,-0.3031210015065139,-0.22036916258171582
C5x17,-0.0385870701751954,1.3244226739942984,-0.2990502293678013,-0.29758704137852854,-0.22513671806591606
C5x8,3.3359835466788117,-0.10925421829684388,-0.3065155063838537,-0.2984382303326222,1.480597446941133
C5x9,4.394736994216787,-0.21281084941797732,-0.2819606063600443,-0.30301292442750066,0.9899005279009923
C6x10,4.7563817646256235,-0.12350305658386558,-0.26989417746921296,-0.30041955182360003,0.4413061497419341
C6x11,5.183543324153614,-0.1238358511189274,-0.20317689372949635,-0.29812321286455695,0.4221081932552755
C6x13,1.1005212031627953,-0.1583071081466334,-0.3008218420779176,-0.2993880192990407,0.06003214308646691
C6x14,0.6281458113970784,-0.14708310713556685,-0.3019706818265306,-0.299845207048367,-0.03870307532639127
C6x15,-0.16209961957704058,0.2443074102203582,-0.30065914405699984,-0.2994632079451783,-0.21800056731078565
C6x16,-0.2157437217511778,0.4281860952651084,-0.2992380675188796,-0.297549537981562,-0.23079385789029802
C6x31,-0.20714253802966567,1.2760365201143073,-0.29963737131386237,-0.29859055409996116,-0.22342056417868836
C6x32,-0.054170647509705475,0.6441343417351068,-0.30261166155261676,-0.3020457425583155,-0.09578151762677117
C6x33,-0.20844290774152,-0.19509490231923007,-0.29717845885055516,-0.295790674138967,-0.22337566702170672
C6x9,4.510363375093566,-0.1945725628025363,-0.30662390662197697,-0.29672407535059536,0.7596862346157518
C7x10,5.219893834088944,-0.1353075153330177,-0.21948041286182243,-0.3006390692318612,0.5216930418927768
C7x11,4.466084826885465,-0.11684454840894123,-0.20073255779155055,-0.2997302214718098,0.5490934877171888
C7x13,0.3846259343763576,0.4447335080588108,-0.29925708345689267,-0.29947432643248534,-0.17478814008491309
C7x14,-0.03909539073220286,0.3366471189549869,-0.30231532439822695,-0.29942165399499,-0.21756025358257905
C7x31,-0.10809219014170955,0.9592935435299399,-0.2967359712053271,-0.29289590991219877,-0.21589736436379972
C7x32,0.197622632905316,0.17982027833556422,-0.3041930882219441,-0.29976724795076076,-0.07965841436666977
C7x33,-0.1044354227025202,-0.20763980415410277,-0.3055645373407503,-0.30248566101206076,-0.2160269552301925
C8x10,2.5155206547060174,-0.18619017794628479,-0.28631215327750387,-0.2982544601524472,-0.17616958925689283
C8x11,0.9342960171612945,-0.10166772918208172,-0.29750984386074,-0.29913945536833236,-0.0751644514071223
C8x13,-0.24042237111404816,0.4728728636886547,-0.30281073615325094,-0.2995471717267241,-0.27080467926495644
C8x14,-0.19998041992585988,0.5610067827186721,-0.300231933976468,-0.2992070859674635,-0.23035422000538666
C8x31,-0.16018537417192147,0.3872282186492472,-0.3118764887420217,-0.3171428331934302,-0.23211506492531964
C8x32,-0.14250649827919856,-0.17322498812954393,-0.2998106101164574,-0.2975822308372729,-0.20712651543953856
C8x33,-0.14505398102431516,-0.2212182247342491,-0.2899781679491982,-0.294505544988139,-0.23188143663584476
C9x10,0.03116464809567097,-0.1276084288104479,-0.30936741271242074,-0.29976821492593153,-0.25058387742960925
C9x11,-0.048602530585369466,-0.006148228909155442,-0.3036758792004869,-0.3001301985297135,-0.23181686279499125
C9x13,-0.124475602519684,1.675290034461918,-0.30033028388030314,-0.2990081381028142,-0.17583319814528228
C9x16,-0.20088217455033724,1.2689046125219303,-0.2995027288253463,-0.2978035178961094,-0.0776557038155835
C9x17,-0.19538822962110558,0.9688268897838328,-0.3020693675327943,-0.3003237565176198,-0.10748830581265625
C9x18,-0.19803096608617674,0.7679075177859732,-0.2988266559596077,-0.29726168224754246,-0.21961442298379075
C9x26,-0.19719683123806372,1.2589252273727443,-0.2998450529079116,-0.29692322738198207,-0.2237680076070188
C9x27,-0.1972013632575149,1.0877705430426399,-0.29987996465035016,-0.29818476899542673,-0.22474244409297717
C9x29,-0.1989775986669537,0.6495737311617067,-0.2984732773198036,-0.29123365792968275,-0.2241091135273547
C9x30,-0.1925042693776197,0.27432427716004865,-0.29494060148651857,-0.28645103996932936,-0.2247122828178478
C9x31,-0.1878310591762223,0.015074601472613315,-0.2875969254309346,-0.27840103857857557,-0.2238372593947527
C9x32,-0.2316684612397311,-0.14151825570055745,-0.29467494612204925,-0.2984372060241571,-0.23511650893748826
C9x33,-0.1735587607819287,-0.18556741027251014,-0.32676674979198367,-0.3092797349427555,-0.2226276076540876
