,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
SEMA3F_PLXNA3,449,20.021103,3.0455267,41.0761154855643,15256.081,9.632799,449,1,0,1.0,0.0,0.0,0.0,0.0,0.2514837577932017,-0.03566096048232673,0.1868188821389957,-0.042631368273255615,-0.16110907949417946
SEMA3F_PLXNA1,287,10.207184,2.416555,62.33595800524934,7777.874,8.959167,287,0,-1,0.0,0.0,0.0,0.0,0.0,-0.10200267323310717,-0.16824702540212327,0.05884162285846111,0.18196185773791865,0.07080909542429809
SEMA3F_NRP2,187,5.5564213,1.8804449,75.45931758530185,4233.993,8.351137,187,1,4,0.0,0.0,0.0,0.0,1.0,-0.2611536017439405,-0.2586921636742885,-0.11145923424257831,0.303521299189993,0.25310760039521396
DCN_MET,160,8.569279,2.2585578,79.00262467191601,6529.79,8.784284,160,1,4,0.0,0.0,0.0,0.0,1.0,-0.12270190066070204,-0.038026398520481286,0.10708948671170247,0.04971364913790523,0.1446182301338555
GRN_TNFRSF1A,654,35.073296,3.585553,14.173228346456689,26725.852,10.193424,654,0,-1,0.0,0.0,0.0,0.0,0.0,-0.3185805925294712,-0.13218521939358055,0.04034682741353898,0.04613290115228752,0.26981504342392226
GRN_SORT1,225,6.1554036,1.9678679,70.4724409448819,4690.4175,8.45349,225,1,4,0.0,0.0,0.0,0.0,1.0,-0.22466009265801962,-0.265242403026502,-0.06712149758906269,0.20404772942662006,0.2781297226493745
GRN_TNFRSF1B,246,7.615682,2.153584,67.71653543307087,5803.15,8.666328,246,1,4,0.0,0.0,0.0,0.0,1.0,-0.3338433178974014,-0.16231236294889262,-0.07674731474065806,0.12597082045728225,0.3293541264955664
ICAM3_ITGB2,212,6.5231447,2.0179842,72.17847769028872,4970.636,8.511504,212,1,4,0.0,0.0,0.0,0.0,1.0,0.03515785028014768,-0.04271438496268126,0.4186911378052201,-0.10963208367296781,0.10706200067443687
EFNB1_EPHB6,277,14.394073,2.7339826,63.6482939632546,10968.283,9.302855,277,1,4,0.0,0.0,0.0,0.0,1.0,0.1785728163615666,0.03438301710144832,0.06336428212175708,-0.1347309471343241,-0.18294529847292293
EFNB1_EPHB4,357,25.037714,3.259546,53.14960629921259,19078.738,9.856382,357,0,-1,0.0,0.0,0.0,0.0,0.0,0.10936162712083738,0.2787700173335494,-0.08351853370719307,-0.10595888307518371,-0.17146098001067764
EFNB1_ERBB2,557,45.550285,3.8405333,26.902887139107612,34709.316,10.454792,557,0,-1,0.0,0.0,0.0,0.0,0.0,0.2325773388343234,0.16960586851381296,-0.17906711785190196,-0.17787720443786895,-0.29435381485096196
EFNB1_EPHB3,193,8.930079,2.2955685,74.67191601049869,6804.7207,8.825519,193,0,-1,0.0,0.0,0.0,0.0,0.0,-0.039392314182495884,-0.045194703046019136,0.015500081540696684,0.0968562218454346,0.06425071507086225
SEMA4G_PLXNB2,656,39.46362,3.7004032,13.910761154855644,30071.28,10.311359,656,0,-1,0.0,0.0,0.0,0.0,0.0,-0.08428521127962701,-0.14630236860925763,-0.05147135507010342,0.23567737431897068,0.02785716797823069
VCL_ITGB5,313,28.620455,3.3884652,58.9238845144357,21808.787,9.990114,313,1,4,0.0,0.0,0.0,0.0,1.0,-0.3767307367313939,-0.5095227797368962,-0.09505691043146679,0.4762213198529508,0.3979377773548118
EFNA2_EPHA2,317,15.1236315,2.780286,58.3989501312336,11524.207,9.352292,317,1,4,0.0,0.0,0.0,0.0,1.0,-0.05127183331072728,-0.15500419442568422,-0.04304171314679515,0.07822866190521405,0.005104801161971514
LGALS1_ITGB1,196,6.847491,2.0601938,74.2782152230971,5217.788,8.56002,196,1,4,0.0,0.0,0.0,0.0,1.0,-0.17351314504542922,-0.3297947506685844,-0.10008943352846918,0.3342885706048538,0.255782959825823
TIMP1_CD63,682,77.10611,4.3580685,10.498687664041995,58754.855,10.981146,682,1,0,1.0,0.0,0.0,0.0,0.0,0.567808274933055,0.4632773381125991,-0.07850814084323747,-0.4638104235566502,-0.5976973557030617
MMP2_PECAM1,323,12.912714,2.6328032,57.61154855643045,9839.488,9.194261,323,1,4,0.0,0.0,0.0,0.0,1.0,0.017742254218618497,0.11888086886068562,-0.009464600009299594,-0.022964679320532914,-0.06409168017357414
MMP2_FGFR1,389,16.173782,2.843384,48.9501312335958,12324.422,9.419419,389,1,1,0.0,1.0,0.0,0.0,0.0,0.15739228841304576,0.4763864691949478,-0.19315561630337102,-0.24531556332764776,-0.25923810218187193
PLAT_LRP1,325,18.675838,2.9793913,57.34908136482939,14230.988,9.563248,325,1,4,0.0,0.0,0.0,0.0,1.0,-0.5530890702589576,-0.06808796469763616,-0.0832496387472321,-0.13028223284921744,0.5734566507959559
PLAT_ITGB2,145,5.5693655,1.8824172,80.97112860892388,4243.8564,8.353463,145,1,4,0.0,0.0,0.0,0.0,1.0,-0.37793179644754793,-0.12656592626074603,0.15984153588012884,-0.00426453733774512,0.4563737650485775
TGFB1_ENG,515,25.72054,3.2854326,32.414698162729664,19599.05,9.883287,515,1,4,0.0,0.0,0.0,0.0,1.0,0.003748465590165668,0.24789415654421573,-0.14050768283189644,-0.13333624773097216,-0.08711843894378932
TGFB1_SMAD3,314,13.19421,2.6528342,58.79265091863517,10053.988,9.215824,314,1,0,1.0,0.0,0.0,0.0,0.0,0.2232044351299077,0.01908214702475517,0.23755599262393384,-0.002604481057741986,-0.1810873725232262
TGFB1_ACVRL1,404,21.163752,3.098458,46.981627296587924,16126.778,9.688298,404,0,-1,0.0,0.0,0.0,0.0,0.0,0.07331249388905052,0.09588953538949406,-0.20695874070306042,-0.13470354870743598,-0.13809774145172185
TGFB1_ITGB6,297,12.911456,2.6327126,61.023622047244096,9838.529,9.194163,297,0,-1,0.0,0.0,0.0,0.0,0.0,0.10443729087647143,-0.13114954659690223,-0.03553359513110599,0.015864928304449733,-0.08053403104167153
TGFB1_ITGAV,317,12.376952,2.5935333,58.3989501312336,9431.237,9.151889,317,1,4,0.0,0.0,0.0,0.0,1.0,-0.16689392665036437,0.2741588202171648,-0.009763737050807998,-0.10699866933689814,0.09413084161410329
TGFB1_ITGB1,239,8.654503,2.2674243,68.63517060367454,6594.731,8.794178,239,1,4,0.0,0.0,0.0,0.0,1.0,-0.3130061083380289,-0.21997125674245993,-0.021660533371939426,0.13294482818590247,0.4284339127019071
TGFB1_CXCR4,119,3.4477715,1.4924031,84.38320209973753,2627.202,7.8740554,119,0,-1,0.0,0.0,0.0,0.0,0.0,-0.10062262709462305,-0.16978523660432748,0.05718988235868453,0.09924277444814923,0.13715634361909101
TGFB1_ITGB5,394,21.512213,3.114058,48.29396325459317,16392.307,9.704628,394,1,0,1.0,0.0,0.0,0.0,0.0,0.22351287584796387,0.02604663713051377,-0.010159365624625808,-0.0295918574065297,-0.18882199498946706
COMP_ITGB1,264,8.60505,2.262289,65.35433070866141,6557.048,8.788448,264,1,4,0.0,0.0,0.0,0.0,1.0,-0.4786713995681355,-0.2952700540701035,-0.02944699788197586,0.21627450731608122,0.610686273639286
LAMB1_ITGA7,176,5.1649914,1.8188868,76.9028871391076,3935.7234,8.278104,176,1,4,0.0,0.0,0.0,0.0,1.0,-0.07948841527809472,0.2380322912976767,-0.10878501969136274,-0.19091862131496748,0.04058220899231209
LAMB1_ITGAV,349,9.735456,2.3735518,54.199475065616795,7418.418,8.911856,349,1,4,0.0,0.0,0.0,0.0,1.0,-0.2546967080664526,0.18110228692635258,-0.022099242906266164,-0.03485348416772268,0.20722399747432263
LAMB1_ITGB1,279,7.868654,2.182523,63.38582677165354,5995.914,8.699,279,1,4,0.0,0.0,0.0,0.0,1.0,-0.41067546912848285,-0.3328675413353557,-0.07390678750131748,0.2945228118244181,0.5335619516442757
LAMB1_ITGA6,206,4.63151,1.7283776,72.96587926509186,3529.2104,8.169113,206,1,3,0.0,0.0,0.0,1.0,0.0,-0.16380341771320306,-0.37156250736640545,-0.006351370107253535,0.6050953729820837,0.14907376220308466
LAMB1_ITGA1,302,9.762954,2.37611,60.367454068241464,7439.371,8.914676,302,0,-1,0.0,0.0,0.0,0.0,0.0,-0.008833864423182087,-0.02063467618287607,-0.03992879684462736,0.05449645333475709,-0.027621185925739842
LAMB1_ITGA2,319,9.611833,2.3619697,58.136482939632536,7324.2163,8.899078,319,1,3,0.0,0.0,0.0,1.0,0.0,-0.10997921946927391,-0.3968623117951867,-0.012614716363246544,0.5277153412631114,0.1306320953817167
PDAP1_PDGFRB,419,19.93745,3.0415394,45.01312335958006,15192.337,9.6286125,419,1,4,0.0,0.0,0.0,0.0,1.0,-0.5259338314221021,-0.22592433145933163,0.10793574655278945,0.13269153931439745,0.5612214628934881
SERPINE1_PLAUR,449,20.979977,3.0901318,41.0761154855643,15986.742,9.679578,449,1,4,0.0,0.0,0.0,0.0,1.0,-0.3028571115302525,-0.2770085792672883,-0.10195953421526473,0.22281405853935407,0.31942569418653355
SERPINE1_ITGAV,293,11.574611,2.5316799,61.54855643044619,8819.854,9.084874,293,1,4,0.0,0.0,0.0,0.0,1.0,-0.5742132806921495,-0.21555258077777842,0.09103441597032555,0.11002155926143127,0.6332992969297867
SERPINE1_LRP1,428,23.018143,3.1788096,43.83202099737533,17539.824,9.772286,428,1,4,0.0,0.0,0.0,0.0,1.0,-0.47882958679108545,-0.23292272279641293,-0.048187074662471005,0.04342719540216791,0.5507997761475873
SERPINE1_ITGB5,347,19.54772,3.02275,54.461942257217856,14895.363,9.608872,347,1,4,0.0,0.0,0.0,0.0,1.0,-0.41573492840172305,-0.3298037178816215,-0.008728956602095637,0.23817196908451177,0.48963088731018334
COL1A1_ITGA5,510,28.091393,3.3704424,33.07086614173228,21405.64,9.971457,510,1,0,1.0,0.0,0.0,0.0,0.0,0.43147493274831267,0.02999622499470651,-0.09165732980529016,-0.023998674274854196,-0.40112046679407526
COL1A1_CD93,394,16.432133,2.8583152,48.29396325459317,12521.285,9.435266,394,1,0,1.0,0.0,0.0,0.0,0.0,0.30752252227907345,0.18636468148303034,-0.05033367941092553,-0.2004391227698827,-0.26274984769654053
COL1A1_ITGA1,266,10.424078,2.4357233,65.09186351706036,7943.1475,8.980191,266,0,-1,0.0,0.0,0.0,0.0,0.0,0.02109436904897614,-0.06966134210872323,0.05975136715519174,0.055923083772959896,-0.044703227573611753
COL1A1_CD44,327,12.543725,2.6059234,57.08661417322835,9558.318,9.165272,327,0,-1,0.0,0.0,0.0,0.0,0.0,0.275582949081017,0.038940606155235764,0.35065295273595276,-0.008989177832738936,-0.1617685868586571
COL1A1_ITGAV,310,10.565811,2.4480534,59.31758530183727,8051.148,8.993694,310,1,4,0.0,0.0,0.0,0.0,1.0,-0.15893142761129722,0.23623492051821793,-0.04037171739781489,-0.04319944066685671,0.07052701551914287
COL1A1_ITGB1,238,7.8164177,2.1766157,68.76640419947506,5956.1104,8.692341,238,1,4,0.0,0.0,0.0,0.0,1.0,-0.3360792721068736,-0.3214596488009993,-0.03492480569326191,0.2667411101042448,0.44948642813096035
COL1A1_ITGA11,341,19.94329,3.0418184,55.249343832021005,15196.788,9.628905,341,1,0,1.0,0.0,0.0,0.0,0.0,0.3366422963582735,-0.13638178867781114,-0.1148873348903148,0.1573415015901166,-0.28781025189876186
COL1A1_ITGA2,287,11.149288,2.4972706,62.33595800524934,8495.758,9.04744,287,1,3,0.0,0.0,0.0,1.0,0.0,-0.030632288217643286,-0.3913168063431287,0.03513390125192394,0.5085857347231195,0.03923309475715282
COL1A1_DDR1,413,16.745268,2.876119,45.800524934383205,12759.894,9.454141,413,0,-1,0.0,0.0,0.0,0.0,0.0,0.227639157977665,0.027127512445925355,-0.07094463776875448,-0.06954652988398696,-0.22438192085009181
LAMA4_ITGA6,186,10.188751,2.414909,75.59055118110236,7763.8286,8.957359,186,1,3,0.0,0.0,0.0,1.0,0.0,-0.2731685057401565,-0.4326632654117091,-0.042810349989043,0.6644859909046265,0.24287241706905413
LAMA4_ITGAV,285,15.819407,2.8225334,62.59842519685039,12054.389,9.397267,285,1,4,0.0,0.0,0.0,0.0,1.0,-0.4776016636994753,-0.4210975305001559,0.050926696073558174,0.4404757637577466,0.5080668735028747
LAMA4_ITGB1,239,14.14473,2.7176526,68.63517060367454,10778.284,9.285381,239,1,4,0.0,0.0,0.0,0.0,1.0,-0.46662828820823604,-0.44506323593061015,0.02904995764709697,0.47020048523865793,0.5558401880649534
HBEGF_CD44,347,10.313577,2.4260035,54.461942257217856,7858.946,8.969535,347,1,0,1.0,0.0,0.0,0.0,0.0,-0.05505012871639473,-0.12468467510755984,0.3517348052743801,0.07365663986015945,0.16642574992169512
HBEGF_CD9,154,4.285902,1.6650432,79.79002624671917,3265.8574,8.091584,154,1,0,1.0,0.0,0.0,0.0,0.0,-0.03977782677091038,-0.2677957968545939,-0.014322578618868398,0.18649413901807946,0.10241739617805105
HBEGF_ERBB2,562,24.011398,3.2193317,26.24671916010499,18296.686,9.814529,562,0,-1,0.0,0.0,0.0,0.0,0.0,0.15292989169002094,-0.07272669960110496,-0.0261367492162838,-0.029104459393043278,-0.1600085923968795
LTF_LRP1,263,15.191504,2.7844865,65.48556430446195,11575.926,9.35677,263,1,4,0.0,0.0,0.0,0.0,1.0,-0.5388357230416437,-0.10622090668632626,-0.05214109746805687,-0.10871064277451511,0.5641984763459704
LTF_TFRC,152,5.6508207,1.8947402,80.05249343832021,4305.9253,8.36798,152,1,4,0.0,0.0,0.0,0.0,1.0,-0.4076575150188804,-0.05876756535736469,-0.009238327759028213,-0.05424958217881045,0.42302401529156086
CD160_TNFRSF14,334,20.193245,3.0536826,56.16797900262467,15387.253,9.641359,334,1,4,0.0,0.0,0.0,0.0,1.0,-0.4949886777583362,-0.05452471725416948,-0.03332303166460073,-0.07196028262601707,0.484837381103433
FGF23_FGFR4,373,15.093294,2.7784026,51.0498687664042,11501.09,9.350284,373,1,4,0.0,0.0,0.0,0.0,1.0,-0.17722001305061275,-0.04054090069933397,0.10009040298759307,-0.00740853725715603,0.16694952018225695
FGF23_FGFR1,367,14.753477,2.757061,51.83727034120735,11242.149,9.327515,367,1,4,0.0,0.0,0.0,0.0,1.0,-0.3675549707966777,0.016603228608342825,0.06487176134424975,-0.024338581102429622,0.3695599833601264
FGF23_FGFR3,460,22.484306,3.1563325,39.632545931758536,17133.041,9.748822,460,1,4,0.0,0.0,0.0,0.0,1.0,-0.2567980154789447,-0.09904809845214825,0.12392249339328124,-0.02850381424267276,0.276039303971238
TGFB3_ENG,487,18.909313,2.9911876,36.08923884514436,14408.896,9.57567,487,1,4,0.0,0.0,0.0,0.0,1.0,-0.3263752260587192,0.12642386681582543,-0.05095645900675661,-0.14129013961471862,0.2817848397826015
TGFB3_ITGB1,236,7.553426,2.1463318,69.02887139107612,5755.7104,8.658121,236,1,4,0.0,0.0,0.0,0.0,1.0,-0.4905884638201944,-0.187987140947817,-0.022766140497356854,0.058521322821479226,0.5988644431869293
TGFB3_ACVRL1,371,13.273494,2.6584044,51.31233595800525,10114.402,9.221814,371,1,4,0.0,0.0,0.0,0.0,1.0,-0.2272033299108639,0.05549480318587601,-0.1502238326383116,-0.14703774822931176,0.1569497112921635
TGFB3_ITGB6,259,7.2353344,2.108434,66.01049868766404,5513.3247,8.615105,259,1,4,0.0,0.0,0.0,0.0,1.0,-0.18218949580053684,-0.08876761788666453,0.05787973380104769,0.013532024769538282,0.20772925917643426
TGFB3_ITGB5,368,13.6269045,2.6828625,51.70603674540683,10383.701,9.248089,368,1,1,0.0,1.0,0.0,0.0,0.0,-0.22080525315418925,0.00010261310521002997,0.015440448877927223,-0.03260971825274772,0.24091621190997467
TNFSF10_RIPK1,205,6.108266,1.9612583,73.0971128608924,4654.4985,8.445805,205,0,-1,0.0,0.0,0.0,0.0,0.0,-0.04423359224740694,-0.09528478495004002,-0.0033174179755821585,-0.009569797873324192,0.044206430422480895
TNFSF10_TNFRSF10B,258,6.598237,2.0279162,66.14173228346456,5027.8564,8.522948,258,0,-1,0.0,0.0,0.0,0.0,0.0,0.005986412254480236,-0.011385296646622977,-0.11882683251753638,0.03557820070731827,-0.04146060650446057
INHBA_ENG,393,16.061771,2.8368404,48.425196850393704,12239.07,9.41247,393,1,4,0.0,0.0,0.0,0.0,1.0,-0.38756876952707736,0.16345589143922903,-0.0840430485320258,-0.16706850183551453,0.3314792362304522
INHBA_SMAD3,209,5.7731605,1.9129678,72.57217847769029,4399.1484,8.389394,209,1,4,0.0,0.0,0.0,0.0,1.0,-0.3176783058407774,-0.08057204103411897,0.10864216007477726,0.04749324552337165,0.35614461494173877
C3_CD46,180,4.021752,1.6137788,76.37795275590551,3064.575,8.02799,180,1,4,0.0,0.0,0.0,0.0,1.0,-0.20337632480157827,-0.17628203465004727,-0.08011465121694407,0.12863902985961448,0.22009452069008434
C3_ITGAX,239,7.3276815,2.119585,68.63517060367454,5583.6934,8.627785,239,1,3,0.0,0.0,0.0,1.0,0.0,-0.06934564414508569,-0.08887856097175768,-0.07998896032437718,0.1189206917390639,0.054037805357016515
C3_ADRA2A,196,5.4701724,1.8672028,74.2782152230971,4168.2715,8.335497,196,1,1,0.0,1.0,0.0,0.0,0.0,0.032893628068946475,0.13212920891285584,-0.05594689912105773,-0.11030148296439071,0.01941041129642503
C3_ITGB2,185,5.4644938,1.8663247,75.7217847769029,4163.9443,8.334458,185,1,0,1.0,0.0,0.0,0.0,0.0,0.26580330384500844,0.07338984809500627,0.5288926869797222,-0.1335518373255802,-0.14854967447370865
C3_CD81,712,52.056755,3.971362,6.5616797900262425,39667.246,10.588306,712,1,0,1.0,0.0,0.0,0.0,0.0,0.401856579332583,0.35925542872293653,-0.034590711884068766,-0.45025090527002654,-0.41701276565467
LIF_IL6ST,211,8.913754,2.2939231,72.30971128608924,6792.281,8.823689,211,1,4,0.0,0.0,0.0,0.0,1.0,-0.350389922352014,-0.03776424809364911,-0.01883968815572967,-0.0411433403103735,0.39352464559330635
APOE_LDLR,622,40.450153,3.7244916,18.372703412073488,30823.016,10.336049,622,1,1,0.0,1.0,0.0,0.0,0.0,0.3019914008563848,0.4537831618818745,0.03925268836258952,-0.5524529757602713,-0.3310678970740687
APOE_LRP5,338,14.071956,2.7128358,55.643044619422575,10722.83,9.280224,338,0,-1,0.0,0.0,0.0,0.0,0.0,-0.10345636955419639,0.09953316496258363,-0.06692572356752693,-0.15098703360545834,0.04684570345119387
APOE_LSR,377,18.451399,2.9679189,50.5249343832021,14059.966,9.551158,377,1,4,0.0,0.0,0.0,0.0,1.0,0.1253379320041464,0.0861255100385822,0.07236327590422043,-0.1633246621609474,-0.09933020944394536
APOE_SCARB1,346,18.05914,2.9475467,54.59317585301837,13761.063,9.529671,346,1,0,1.0,0.0,0.0,0.0,0.0,0.12272675677150185,0.25348421680214006,0.1619379188837308,-0.2564654423181327,-0.10883443071248741
APOE_LRP8,208,10.144464,2.4109428,72.70341207349081,7730.0815,8.953004,208,1,1,0.0,1.0,0.0,0.0,0.0,-0.059587584112573234,0.2540407054106605,-0.040365639774831395,-0.24372257576699544,0.037613495907145536
LAMA5_SDC1,596,55.864494,4.0406713,21.78477690288714,42568.746,10.658899,596,1,1,0.0,1.0,0.0,0.0,0.0,0.15765895967937735,0.6072321835101273,0.00725092892358915,-0.5321234992207892,-0.1921280773245096
LAMA5_ITGA6,145,5.042318,1.7987877,80.97112860892388,3842.2463,8.254073,145,1,3,0.0,0.0,0.0,1.0,0.0,-0.40518716060569165,-0.2620308317323629,0.1070321090604347,0.34224829232348847,0.43668329342608925
LAMA5_BCAM,288,17.905037,2.9394283,62.20472440944882,13643.638,9.521102,288,1,1,0.0,1.0,0.0,0.0,0.0,-0.024652985081681095,0.413527803225816,-0.11407079853727506,-0.31042062243115687,-0.03414275388191821
LAMA5_ITGB1,223,12.745708,2.6207266,70.73490813648293,9712.2295,9.181244,223,1,4,0.0,0.0,0.0,0.0,1.0,-0.5791217025219174,-0.20929950464598399,0.029011711036344583,0.06447994499408853,0.7012865737057916
LAMA5_ITGA2,246,10.816875,2.4695287,67.71653543307087,8242.459,9.017176,246,1,4,0.0,0.0,0.0,0.0,1.0,-0.39848236113751273,-0.2019603239959649,0.058517112455946436,0.22723350861712574,0.41210368936507763
JAG1_CD46,170,5.5315084,1.8766379,77.69028871391076,4215.0093,8.346644,170,1,4,0.0,0.0,0.0,0.0,1.0,-0.2531022047574934,-0.09386922693971413,-0.053562770291247216,0.027715954881608173,0.2505864989437035
JAG1_NOTCH4,166,6.712402,2.0428298,78.21522309711287,5114.85,8.540099,166,1,4,0.0,0.0,0.0,0.0,1.0,-0.11812428890737717,0.2074819774405049,-0.16372426751137723,-0.12897770832851785,0.026329011394758777
JAG1_NOTCH1,137,5.317333,1.8432971,82.02099737532808,4051.8079,8.307165,137,0,-1,0.0,0.0,0.0,0.0,0.0,0.010011060272234248,-0.09237863770964345,0.0007959003396042719,0.09715961324423135,-0.017333575920219533
JAG1_NOTCH2,245,8.791452,2.2815099,67.8477690288714,6699.087,8.8098755,245,0,-1,0.0,0.0,0.0,0.0,0.0,-0.1510726814715829,0.11862766079977084,-0.07708740900170287,-0.10822118082019049,0.04465127976807196
JAG1_NOTCH3,581,38.975082,3.6882563,23.75328083989501,29699.012,10.2989025,581,1,0,1.0,0.0,0.0,0.0,0.0,0.4317836460147132,0.3922237772379863,-0.060437201564777485,-0.34218969600540816,-0.49360020672377686
LAMC1_ITGA6,188,6.4432592,2.0073087,75.32808398950131,4909.7637,8.499185,188,1,3,0.0,0.0,0.0,1.0,0.0,-0.13283849841716375,-0.36860799635915087,-0.01727500339859287,0.6151953750946842,0.1025058438594457
LAMC1_ITGA1,283,11.076609,2.4912705,62.86089238845145,8440.376,9.0409,283,0,-1,0.0,0.0,0.0,0.0,0.0,-0.0023887490122474816,-0.10222077341898095,0.017602145594838525,0.1619807006308084,-0.034409049354338785
LAMC1_ITGA7,158,5.261504,1.8344204,79.26509186351706,4009.2664,8.296613,158,1,4,0.0,0.0,0.0,0.0,1.0,-0.0984929887972533,0.17569671260330022,-0.056949457644210597,-0.1512615730188687,0.059563289542504914
LAMC1_ITGAV,342,10.908853,2.477282,55.118110236220474,8312.546,9.025641,342,1,4,0.0,0.0,0.0,0.0,1.0,-0.2402340403888642,0.04009191433815627,0.005393800340959113,0.12284713929932309,0.17857346075199768
LAMC1_ITGB1,254,8.484036,2.24961,66.66666666666667,6464.8354,8.774287,254,1,4,0.0,0.0,0.0,0.0,1.0,-0.337424209418861,-0.3729426069661074,-0.050814885566975596,0.40488551288773583,0.4346599047100455
