,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
LAMC1_ITGA2,309,12.16286,2.5773993,59.4488188976378,9268.1,9.134441,309,1,3,0.0,0.0,0.0,1.0,0.0,-0.07717529919424808,-0.4756248344735483,-0.03753424155745213,0.6552241529949565,0.0838937329574297
IL1RN_IL1R1,149,4.045431,1.6184831,80.4461942257218,3082.6187,8.033859,149,1,4,0.0,0.0,0.0,0.0,1.0,-0.15722445654460177,-0.22722962167866323,-0.06926524250679299,0.193456056106793,0.17626972553768958
CCL21_ADRA2A,174,5.993416,1.9449692,77.16535433070865,4566.983,8.426827,174,0,-1,0.0,0.0,0.0,0.0,0.0,0.025609813361226447,0.1755118670738229,-0.08056401901201872,-0.13478610168181396,-0.001837492057707795
MMP7_CD44,309,9.9482565,2.3931801,59.4488188976378,7580.5713,8.9334755,309,1,3,0.0,0.0,0.0,1.0,0.0,-0.24177739162595666,-0.3689992034489079,0.1109145053000515,0.4817995320339276,0.2742635762896531
MMP7_SDC1,540,45.64249,3.842512,29.13385826771654,34779.58,10.456815,540,1,3,0.0,0.0,0.0,1.0,0.0,-0.02092689654377195,-0.5388248233153002,-0.19368572854551883,0.6407763007313738,0.014943004992421119
MMP7_CD151,548,40.02318,3.7141373,28.083989501312335,30497.662,10.3254385,548,1,3,0.0,0.0,0.0,1.0,0.0,-0.002280172664806211,-0.5377608479661494,-0.2088440236299345,0.6220987081711384,-0.014355705411975539
THBS1_CD47,246,8.613603,2.263179,67.71653543307087,6563.565,8.789441,246,0,-1,0.0,0.0,0.0,0.0,0.0,-0.14540937859572847,-0.0951220538712479,-0.0744642520281602,0.18675904047266972,0.1281166974521495
THBS1_SDC1,649,52.76656,3.9846518,14.82939632545932,40208.117,10.601849,649,1,4,0.0,0.0,0.0,0.0,1.0,0.18219640076739235,-0.13961312399951403,-0.112867400348491,0.2941071365459679,-0.21538911022541182
THBS1_ITGB1,252,9.577728,2.3587508,66.9291338582677,7298.229,8.895524,252,1,4,0.0,0.0,0.0,0.0,1.0,-0.4118500230717498,-0.373739850423605,-0.05272999339253494,0.3979515315344426,0.49418790932536544
THBS1_LRP5,375,15.221507,2.7863379,50.78740157480315,11598.788,9.358742,375,1,4,0.0,0.0,0.0,0.0,1.0,-0.05136300765008222,-0.2323071940054833,-0.24864545672539223,0.27930577849111493,0.0167051920316402
THBS1_SDC4,656,54.19977,4.0109587,13.910761154855644,41300.227,10.628648,656,1,4,0.0,0.0,0.0,0.0,1.0,0.10631357840215501,-0.16142566191457783,-0.10691370931410989,0.2636130542775685,-0.1466720459673702
THBS1_SCARB1,373,15.208093,2.7855108,51.0498687664042,11588.566,9.357861,373,0,-1,0.0,0.0,0.0,0.0,0.0,0.14838146396062316,0.007728884880247709,0.0106108277405261,0.06528697226427368,-0.14995890190695585
THBS1_ITGA6,197,6.447422,2.007868,74.14698162729658,4912.9355,8.49983,197,1,3,0.0,0.0,0.0,1.0,0.0,-0.1902234502529199,-0.3897740867853335,-0.07083540885798857,0.646255080102188,0.1492063781001243
ADAM10_GPNMB,148,3.9671052,1.6028372,80.5774278215223,3022.934,8.014314,148,0,-1,0.0,0.0,0.0,0.0,0.0,-0.09371034077844904,-0.08093158675665414,-0.03747783187371481,-0.04595321796779252,0.1678918587234123
ADAM10_TSPAN15,225,6.732534,2.0454366,70.4724409448819,5130.191,8.543093,225,1,0,1.0,0.0,0.0,0.0,0.0,0.06385109343844428,0.1302969164579389,0.26773461816302424,-0.09504726006797448,-0.0881373993019781
ADAM10_CD44,352,11.3240385,2.5115516,53.805774278215225,8628.917,9.06299,352,0,-1,0.0,0.0,0.0,0.0,0.0,0.11809309256051603,-0.03347421018829145,0.3688109339304205,0.03507837977892834,-0.0029364214378749093
ADAM10_CADM1,310,8.9547825,2.298053,59.31758530183727,6823.544,8.82828,310,1,4,0.0,0.0,0.0,0.0,1.0,0.11399912260270328,0.021491139092030282,0.16849242669440698,-0.06782432060354637,-0.07122753402117318
ADAM10_TSPAN14,445,15.0184355,2.7737403,41.6010498687664,11444.048,9.345312,445,0,-1,0.0,0.0,0.0,0.0,0.0,0.0844364632141719,0.12772251112414737,-0.057307464060494695,-0.18502917133347171,-0.1306246512385592
ADAM10_NOTCH1,177,5.725254,1.9058697,76.77165354330708,4362.6436,8.3810625,177,1,4,0.0,0.0,0.0,0.0,1.0,-0.06012342203007089,-0.2735260533262436,-0.030999995444762368,0.2653151032185092,0.08211969121028045
ADAM10_MET,159,5.1671395,1.8192351,79.13385826771653,3937.3604,8.27852,159,0,-1,0.0,0.0,0.0,0.0,0.0,-0.07028704062474929,-0.05790239076853932,0.039682751807514134,0.08696543676902282,0.09521898818596046
ADAM10_TSPAN17,438,15.820823,2.8226175,42.51968503937008,12055.467,9.397356,438,1,0,1.0,0.0,0.0,0.0,0.0,0.112353266514575,-0.17939163452473933,0.08460226745785483,0.17074187029466548,-0.08141596582598229
ADAM10_AXL,517,25.863028,3.290751,32.1522309711286,19707.627,9.888812,517,0,-1,0.0,0.0,0.0,0.0,0.0,-0.1265307053032104,-0.09598914136081907,-0.11731259044874501,0.07595992724415251,0.13600299246505437
VWF_SIRPA,248,7.2226233,2.1068892,67.45406824146983,5503.639,8.613346,248,1,4,0.0,0.0,0.0,0.0,1.0,-0.11797651896593318,-0.2078373813379941,0.04767528949368076,0.19358366486319106,0.11391455551925198
CDH1_LRP5,355,12.908587,2.6325064,53.41207349081365,9836.344,9.193941,355,1,4,0.0,0.0,0.0,0.0,1.0,0.07854874872711988,-0.2071309859144947,-0.16226595538945562,0.22064369333772266,-0.09278179478098815
CDH1_IGF1R,172,5.860356,1.9257593,77.42782152230971,4465.5913,8.404381,172,1,4,0.0,0.0,0.0,0.0,1.0,-0.09088524380399068,-0.280166964324007,-0.009169472531112532,0.1927609621443985,0.09097089257120007
CDH1_ERBB3,559,24.630846,3.2437966,26.640419947506565,18768.705,9.839999,559,1,0,1.0,0.0,0.0,0.0,0.0,0.3099510712844445,0.04710740945576409,0.1329327438453695,-0.004126649897203391,-0.3164839152434432
CDH1_PTPRM,176,6.2352476,1.9789646,76.9028871391076,4751.259,8.466375,176,1,4,0.0,0.0,0.0,0.0,1.0,0.0652037735035482,-0.2784003453038487,0.11612182481075084,0.18412048411704626,-0.017195401970839713
CDH1_PTPRF,444,21.02388,3.0921273,41.73228346456693,16020.197,9.681668,444,0,-1,0.0,0.0,0.0,0.0,0.0,0.13434167792607307,-0.035008453248152695,-0.0818740654459699,0.03982337927170758,-0.14429030623780395
SEMA7A_ITGB1,243,9.379154,2.3397994,68.11023622047244,7146.9155,8.874576,243,1,4,0.0,0.0,0.0,0.0,1.0,-0.3083825602791854,-0.390937009174921,0.01402451613727593,0.35116459906620784,0.4258497742483879
SEMA7A_ITGA1,278,12.346407,2.591247,63.51706036745407,9407.962,9.149418,278,1,4,0.0,0.0,0.0,0.0,1.0,0.09841693692398171,-0.011806190554628086,0.048846261508313664,0.041637006462149684,-0.13434583719763726
TIMP2_CD44,310,11.36449,2.5148287,59.31758530183727,8659.741,9.066556,310,1,3,0.0,0.0,0.0,1.0,0.0,-0.2630408840284046,-0.40001882192044563,0.1382615129023585,0.5012623648612761,0.3135573253484264
TIMP2_ITGB1,264,10.021434,2.3998418,65.35433070866141,7636.3325,8.940804,264,1,4,0.0,0.0,0.0,0.0,1.0,-0.43746003938515843,-0.46631870064333464,-0.08183924203748368,0.5130036465245,0.5220860817176294
LGALS3BP_ITGB1,278,8.9543295,2.2980075,63.51706036745407,6823.199,8.82823,278,1,4,0.0,0.0,0.0,0.0,1.0,-0.49224101602273573,-0.34722498894233994,0.016741645538799275,0.24153774429685643,0.6269948004530617
LAMC2_ITGA6,115,2.693301,1.3065206,84.90813648293964,2052.2954,7.6272016,115,0,-1,0.0,0.0,0.0,0.0,0.0,-0.07730057275210303,-0.14728743582405096,0.2310268633313806,0.15720389670693324,0.1333712862334233
LAMC2_CD151,594,42.63899,3.775951,22.047244094488192,32490.908,10.388746,594,1,1,0.0,1.0,0.0,0.0,0.0,0.4466951852967066,0.5032042781115798,0.000221526843923859,-0.48479608822438536,-0.4770416389341726
LAMC2_ITGB1,184,6.3922153,2.0004275,75.85301837270342,4870.868,8.491233,184,1,4,0.0,0.0,0.0,0.0,1.0,-0.3126972599277448,-0.14759456507950033,0.03882508276320567,0.01420692508373605,0.4299666287401215
LAMC2_ITGA2,238,7.9180303,2.188075,68.76640419947506,6033.539,8.705255,238,1,4,0.0,0.0,0.0,0.0,1.0,-0.11024447915628004,-0.17642970517293066,0.16924268466290357,0.12549312601858026,0.16396484624987395
LAMC2_COL17A1,154,5.656608,1.8956101,79.79002624671917,4310.3354,8.369003,154,1,0,1.0,0.0,0.0,0.0,0.0,0.2950654231181122,0.2083534759061179,0.06678194012667903,-0.13479237214442505,-0.2639197064164712
NID1_ITGB1,212,8.82982,2.2854207,72.17847769028872,6728.3223,8.81423,212,1,4,0.0,0.0,0.0,0.0,1.0,-0.2299324998466538,-0.3174532753907114,-0.13464680305801616,0.32564347756821893,0.33306978499914525
NID1_PTPRF,450,27.792849,3.360127,40.944881889763785,21178.15,9.9607725,450,1,0,1.0,0.0,0.0,0.0,0.0,0.34722616000434736,0.2577457858810102,-0.20604368637769568,-0.2074899444322491,-0.3762134298975125
ICAM1_ITGAX,228,7.6173053,2.1537724,70.07874015748031,5804.3867,8.666541,228,1,4,0.0,0.0,0.0,0.0,1.0,-0.4196047683016435,-0.14853274076511577,-0.02629214361069716,0.12971489393276853,0.38827409514641986
ICAM1_MUC1,577,66.312546,4.209347,24.27821522309711,50530.16,10.830345,577,1,4,0.0,0.0,0.0,0.0,1.0,-0.4775295735262946,-0.0935594178549606,-0.138093578705979,0.12567713580660436,0.37765986217293024
ICAM1_ITGB2,166,4.979357,1.788313,78.21522309711287,3794.27,8.24151,166,1,4,0.0,0.0,0.0,0.0,1.0,-0.28405988292281525,-0.09403383041131722,0.30620476163165694,-0.01723339969675827,0.3682004551127082
VCAN_CD44,350,10.544777,2.446233,54.06824146981628,8035.12,8.991702,350,1,0,1.0,0.0,0.0,0.0,0.0,0.2511559043631201,-0.03145858216565426,0.40391278797262753,0.05905102809928709,-0.12669032033434724
VCAN_ITGB1,257,7.552352,2.1462064,66.2729658792651,5754.892,8.657979,257,1,4,0.0,0.0,0.0,0.0,1.0,-0.2974358914694255,-0.3596716926513267,-0.054829351688447096,0.30637355676143957,0.4213674089947982
TIMP3_CD44,250,12.004383,2.5652864,67.19160104986877,9147.34,9.121327,250,1,0,1.0,0.0,0.0,0.0,0.0,0.4097944438818027,0.108067759363101,0.41280864081827406,-0.04550785777708884,-0.3223887395630257
TIMP3_MET,119,5.3131905,1.8426411,84.38320209973753,4048.6511,8.306386,119,1,1,0.0,1.0,0.0,0.0,0.0,0.04076363273337517,0.002541968852612613,-0.052238840271854964,0.0841024296182692,-0.0389573789979344
LUM_ITGB1,238,16.008432,2.8337092,68.76640419947506,12198.425,9.409144,238,1,4,0.0,0.0,0.0,0.0,1.0,-0.5863834305898106,-0.29860867877092795,0.06273538863428048,0.17843337374636362,0.7163322923174829
CGN_F11R,350,17.066126,2.8940387,54.06824146981628,13004.388,9.473119,350,1,0,1.0,0.0,0.0,0.0,0.0,0.1421759927529104,-0.1181187822440665,-0.11139360072098059,0.09078718201654781,-0.12596005686094133
CALM2_INSR,454,21.427692,3.1102965,40.419947506561684,16327.901,9.700692,454,0,-1,0.0,0.0,0.0,0.0,0.0,0.07316910848542157,0.03947974320204193,0.1073863729099777,-0.07695882315472169,-0.08385447845936975
CALM2_AQP1,633,34.24735,3.5623903,16.92913385826772,26096.479,10.169594,633,1,1,0.0,1.0,0.0,0.0,0.0,0.29151660933791107,0.5425523481454263,-0.0843561441292559,-0.4379234344038607,-0.4112372319476161
APP_LRP10,563,24.339085,3.232348,26.115485564304464,18546.383,9.828084,563,1,4,0.0,0.0,0.0,0.0,1.0,-0.4831182315082467,0.09231127841050166,-0.050925762904996306,-0.0806942383370615,0.404434210561204
APP_PLD1,218,6.4129157,2.003224,71.39107611548556,4886.6416,8.494465,218,1,4,0.0,0.0,0.0,0.0,1.0,-0.2735892140328561,-0.05052657023600162,0.11548558375141063,-0.0433804904890965,0.3050893624566193
APP_TSPAN15,196,5.526827,1.8759209,74.2782152230971,4211.442,8.345798,196,1,2,0.0,0.0,1.0,0.0,0.0,-0.2322758389331539,0.0779691522310383,0.33107482421912965,-0.03374009180952054,0.20567265730519188
APP_TNFRSF21,579,26.52695,3.3151655,24.015748031496067,20213.537,9.914157,579,1,4,0.0,0.0,0.0,0.0,1.0,-0.36545446250119984,0.07372802083576228,0.045323803573454426,-0.02358000256563214,0.31516224130299747
APP_NCSTN,265,8.885155,2.2910342,65.2230971128609,6770.488,8.820477,265,1,4,0.0,0.0,0.0,0.0,1.0,-0.5235508783821092,-0.13375570886365923,0.1108153435517358,0.1105651877334788,0.5306453230970792
CALM3_INSR,447,23.117128,3.1829224,41.338582677165356,17615.252,9.776577,447,1,1,0.0,1.0,0.0,0.0,0.0,0.1959639770476644,0.12252939460690616,0.15196481927769873,-0.13585180424955798,-0.20395270543267818
CALM3_AQP1,614,41.034004,3.738479,19.422572178477694,31267.91,10.35038,614,1,1,0.0,1.0,0.0,0.0,0.0,0.3721243864262347,0.6644260589816512,-0.12622087217351965,-0.5142282222986198,-0.517089828533937
TFF2_MUC6,583,40.02945,3.7142901,23.490813648293962,30502.44,10.325595,583,1,1,0.0,1.0,0.0,0.0,0.0,-0.21052759327260998,0.331997811784369,0.08993268842453224,-0.3964310367975901,0.17270224775607626
TFF1_MUC5AC,258,13.464286,2.6716826,66.14173228346456,10259.786,9.236085,258,1,4,0.0,0.0,0.0,0.0,1.0,0.14796736770595992,-0.21863367127848404,-0.007957654854010936,0.20594572968262764,-0.08250882257139217
TNFSF12_TNFRSF25,185,6.0558023,1.9538503,75.7217847769029,4614.5215,8.4371805,185,1,4,0.0,0.0,0.0,0.0,1.0,-0.25947019313808084,-0.31827073677745116,0.018569110096605338,0.318170203686658,0.2957032451597273
TNFSF12_TNFRSF12A,471,36.442036,3.6227942,38.188976377952756,27768.832,10.231706,471,1,3,0.0,0.0,0.0,1.0,0.0,-0.24881607807101455,-0.5409751396227044,-0.15566125149477408,0.58544314986527,0.24949268240128372
FGF19_FGFR1,352,18.148396,2.952219,53.805774278215225,13829.077,9.534601,352,1,1,0.0,1.0,0.0,0.0,0.0,0.17049605705444956,0.5089903618430728,-0.21595993460147786,-0.31710759007273415,-0.2727420299310873
FGF19_FGFR3,469,25.90067,3.2921512,38.4514435695538,19736.31,9.890266,469,1,0,1.0,0.0,0.0,0.0,0.0,0.3986022917361904,0.28210341103501024,-0.08703398486624851,-0.28171631638980144,-0.4043890017534717
VCAM1_ITGB1,248,8.33469,2.2337375,67.45406824146983,6351.034,8.756531,248,1,4,0.0,0.0,0.0,0.0,1.0,-0.5442686703338789,-0.3641089720437389,0.051236842418351504,0.318568018975854,0.6287770886587207
VCAM1_ITGB2,151,4.4933825,1.7035441,80.18372703412074,3423.9575,8.1388445,151,1,4,0.0,0.0,0.0,0.0,1.0,-0.33419077908019995,-0.19535963386302546,0.3030400803156594,0.07738531216669468,0.41934627917799094
VCAM1_EZR,515,40.580585,3.7276335,32.414698162729664,30922.406,10.339269,515,1,4,0.0,0.0,0.0,0.0,1.0,-0.47678472536571387,-0.44626163717084444,-0.05258614877821417,0.5435926073175666,0.46366380692097425
VCAM1_MSN,308,10.93177,2.4792047,59.580052493438316,8330.009,9.02774,308,1,4,0.0,0.0,0.0,0.0,1.0,-0.4272130714933197,-0.31794035367411644,0.02686677139372889,0.30565549688870297,0.4547297779200109
ARPC5_LDLR,454,39.42153,3.6993625,40.419947506561684,30039.207,10.310292,454,1,4,0.0,0.0,0.0,0.0,1.0,-0.11672293104049385,-0.5358716552893676,-0.3238031995747041,0.6056501131199701,0.09293550552086717
COL6A3_ITGB1,240,11.19331,2.5008874,68.50393700787401,8529.302,9.05138,240,1,4,0.0,0.0,0.0,0.0,1.0,-0.5318977591191992,-0.2418191698103624,0.07559601592788412,0.025559206872229973,0.6948907998755244
COL6A3_ITGA2,253,7.6507783,2.1576493,66.7979002624672,5829.893,8.670925,253,1,4,0.0,0.0,0.0,0.0,1.0,-0.34097291562795956,-0.25154951426692823,0.16482751981926771,0.1532268291809798,0.41138416601091893
LIPH_LPAR4,229,10.110814,2.407919,69.94750656167979,7704.4404,8.949682,229,0,-1,0.0,0.0,0.0,0.0,0.0,0.2074499082652628,0.2658920415735752,-0.07549626258085271,-0.1852568306211202,-0.24126643887812607
LIPH_LPAR2,197,8.051651,2.2029471,74.14698162729658,6135.358,8.721987,197,1,0,1.0,0.0,0.0,0.0,0.0,0.4125356097790628,0.32710752596732573,0.28749441858981173,-0.25921850518477557,-0.35647177440828515
MELTF_TFRC,205,8.19936,2.2191339,73.0971128608924,6247.912,8.740163,205,0,-1,0.0,0.0,0.0,0.0,0.0,0.018926071697299377,0.14988702796878675,-0.22835522469558384,-0.034889505998718456,-0.07116516006676614
COL1A2_CD44,252,10.237584,2.4192638,66.9291338582677,7801.039,8.96214,252,1,3,0.0,0.0,0.0,1.0,0.0,-0.15825212369408476,-0.4168177224398553,-0.05243463120467721,0.5323114826310906,0.19733123677285924
COL1A2_ITGB1,217,8.690501,2.271146,71.5223097112861,6622.162,8.798328,217,1,4,0.0,0.0,0.0,0.0,1.0,-0.26773415186325095,-0.45089231760966497,-0.14840855448594747,0.5143591862003662,0.32609459887181924
COL1A2_ITGA11,304,26.228432,3.3042617,60.10498687664042,19986.064,9.902841,304,1,0,1.0,0.0,0.0,0.0,0.0,0.031038793693177157,-0.4807549125191333,-0.2359032280050712,0.5767221212329967,-0.026494499273260308
COL14A1_CD44,196,16.62943,2.8695698,74.2782152230971,12671.627,9.4472,196,1,4,0.0,0.0,0.0,0.0,1.0,-0.5418467331752055,-0.19424972798335466,0.21738095117852488,0.06952519047516093,0.6041478553285159
COL6A2_ITGB1,241,10.867364,2.473792,68.37270341207349,8280.932,9.0218315,241,1,4,0.0,0.0,0.0,0.0,1.0,-0.5592893320760063,-0.2650362493049787,0.055810283933498614,0.08072040501262294,0.6922532528341048
IL16_KCNJ15,73,2.5235662,1.2594736,90.41994750656168,1922.9574,7.5621395,73,0,-1,0.0,0.0,0.0,0.0,0.0,0.029059308236740123,-0.02866145821186902,0.0894380927023796,-0.02576549333174193,-0.05673225512946327
CD14_ITGB1,267,8.7021475,2.2723472,64.96062992125984,6631.0366,8.799667,267,1,4,0.0,0.0,0.0,0.0,1.0,-0.4756239046288425,-0.3376429817203119,0.027348679318431796,0.26792469075278413,0.6019286608176844
CD14_ITGB2,215,7.0107546,2.080785,71.78477690288713,5342.195,8.583579,215,1,2,0.0,0.0,1.0,0.0,0.0,0.1753286347234241,0.010708414027814453,0.5655940975228541,-0.11004782482844849,-0.03866290073055704
COL3A1_ITGB1,211,11.899236,2.557168,72.30971128608924,9067.218,9.112531,211,1,4,0.0,0.0,0.0,0.0,1.0,-0.24264926778943324,-0.27450444984178746,-0.05971906961259118,0.23551955390582027,0.3582931153556617
COL3A1_DDR1,388,28.758894,3.3931282,49.08136482939632,21914.277,9.994939,388,1,0,1.0,0.0,0.0,0.0,0.0,0.3210149149275352,0.1452856523192657,-0.09438327469168328,-0.18612010567939974,-0.32927710927001796
FGB_ITGB1,265,8.205194,2.219768,65.2230971128609,6252.3584,8.740874,265,1,4,0.0,0.0,0.0,0.0,1.0,-0.4278432492721702,-0.30508201144946584,-0.024903847390768022,0.21080983391269958,0.5673196719237754
FGB_ITGB2,207,6.4010816,2.0016263,72.83464566929135,4877.624,8.492619,207,1,0,1.0,0.0,0.0,0.0,0.0,0.16094144653658168,0.0073450556423562754,0.4983632787050029,-0.1242735417119524,-0.025368588286368135
FGA_ITGAX,236,7.7928658,2.1739407,69.02887139107612,5938.1636,8.689323,236,0,-1,0.0,0.0,0.0,0.0,0.0,-0.10217097724981622,-0.05670946309325021,-0.04973317508493018,0.11568995209191836,0.056268829862492986
FGA_ITGB1,243,7.7424803,2.1681938,68.11023622047244,5899.77,8.682838,243,1,4,0.0,0.0,0.0,0.0,1.0,-0.27594896250366696,-0.26711738146375125,-0.042798115466352496,0.20354987892317414,0.39919896291552714
FGA_PLAUR,560,27.851318,3.3621557,26.509186351706038,21222.705,9.962874,560,1,0,1.0,0.0,0.0,0.0,0.0,0.30347419805201453,0.11591658628341238,-0.11393199132435147,-0.02572667756848026,-0.3475833459053432
FGA_ITGB2,180,6.9721303,2.0759518,76.37795275590551,5312.763,8.578055,180,1,0,1.0,0.0,0.0,0.0,0.0,0.2990162234825475,0.08210486158779975,0.5265166667738062,-0.14446887683488205,-0.1759779192162398
SEMA4C_PLXNB2,704,73.09643,4.3053675,7.6115485564304475,55699.48,10.927744,704,1,4,0.0,0.0,0.0,0.0,1.0,0.11934785774140602,-0.18221707345274835,0.016027888401795462,0.18809307770804273,-0.13041616408034754
HAS2_CD44,309,12.0367775,2.5677743,59.4488188976378,9172.024,9.1240225,309,0,-1,0.0,0.0,0.0,0.0,0.0,0.32785902378168846,0.10115858773584835,0.399399498273933,-0.0688882288315116,-0.21732070152448985
EFEMP2_AQP1,647,32.232758,3.503536,15.091863517060366,24561.361,10.108971,647,1,1,0.0,1.0,0.0,0.0,0.0,0.2569240820214789,0.5525025899398233,-0.019495641752146995,-0.4399967307419278,-0.3817090677809739
GNAI2_EDNRA,139,7.0390544,2.0843115,81.75853018372703,5363.7593,8.587606,139,1,4,0.0,0.0,0.0,0.0,1.0,-0.39867303712396307,-0.08667123707356955,0.18593977279885165,0.013809330579507383,0.4499314171967304
GNAI2_ADORA1,176,9.293883,2.33155,76.9028871391076,7081.9395,8.865444,176,1,4,0.0,0.0,0.0,0.0,1.0,-0.42056816166691735,-0.13084385619767552,0.1834128879048988,0.01164785103636898,0.5038173530527539
GNAI2_PTPRU,245,12.860526,2.629045,67.8477690288714,9799.721,9.190211,245,1,4,0.0,0.0,0.0,0.0,1.0,-0.5237888588697015,-0.14186645564790934,0.23476516423978896,0.04729877746212288,0.5600854672397899
AGTRAP_RACK1,557,58.708168,4.089469,26.902887139107612,44735.625,10.708548,557,1,1,0.0,1.0,0.0,0.0,0.0,-0.03926739888510288,0.4588938048155497,-0.1275620856272571,-0.39024854174955065,-0.031732172416432655
PKM_CD44,274,11.004481,2.48528,64.04199475065617,8385.415,9.0343685,274,1,4,0.0,0.0,0.0,0.0,1.0,-0.39402326126470205,-0.14653885484038415,0.37296152963859647,0.05454366628250861,0.48077062885390154
MMP1_CD44,322,10.952155,2.4809117,57.742782152230966,8345.542,9.029603,322,0,-1,0.0,0.0,0.0,0.0,0.0,-0.19738437772192557,-0.16064103621343473,0.30631361399832063,0.12632641450930962,0.3001339804514057
